"","Date","Seed","Learner","Hyper_Parameter","Imputing","Time","Resampling_folds","CV_Score","Comment","DistrictSplit","District","Combined_Score"
"244",2024-02-20,682632,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 226, learning_rate = 0.108983799120178, depth = 15, random_strength = 1.17054445412941, grow_policy = ""Depthwise"")","hot deck",7.77000000001863,5,276.63612498216,"feature selection",TRUE,"gaya","315.87571254681"
"245",2024-02-20,682632,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 418, learning_rate = 0.0394966477272101, depth = 12, random_strength = 1.11815770692192, grow_policy = ""SymmetricTree"")","hot deck",38.1000000000349,5,229.772389992924,"feature selection",TRUE,"jamui","315.87571254681"
"246",2024-02-20,682632,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 255, learning_rate = 0.0324571051844396, depth = 13, random_strength = 0.871710416628048, grow_policy = ""SymmetricTree"")","hot deck",46.1000000000349,5,344.054343230678,"feature selection",TRUE,"nalanda","315.87571254681"
"247",2024-02-20,682632,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 663, learning_rate = 0.0437884579924867, depth = 13, random_strength = 0.631607773946598, grow_policy = ""Depthwise"")","hot deck",57.7000000000116,5,383.847834995856,"feature selection",TRUE,"vaishali","315.87571254681"
"248",2024-02-20,682637,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 653, learning_rate = 0.142780957292998, depth = 10, random_strength = 1.21206833864562, grow_policy = ""SymmetricTree"")","hot deck",8.27000000001863,5,280.374512181703,"feature selection",TRUE,"gaya","309.312348311761"
"249",2024-02-20,682637,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 225, learning_rate = 0.0197872524964623, depth = 14, random_strength = 1.40247790468857, grow_policy = ""Depthwise"")","hot deck",26.0300000000279,5,228.378112823723,"feature selection",TRUE,"jamui","309.312348311761"
"250",2024-02-20,682637,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 697, learning_rate = 0.0960291777201928, depth = 14, random_strength = 0.517785259289667, grow_policy = ""Depthwise"")","hot deck",84.3300000000163,5,323.585013442662,"feature selection",TRUE,"nalanda","309.312348311761"
"251",2024-02-20,682637,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 600, learning_rate = 0.0652237770822831, depth = 14, random_strength = 1.42612537834793, grow_policy = ""Depthwise"")","hot deck",62.1399999999558,5,383.517887612003,"feature selection",TRUE,"vaishali","309.312348311761"
"252",2024-02-20,442578,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 251, learning_rate = 0.0120198666118085, depth = 10, random_strength = 1.06169531145133, grow_policy = ""Depthwise"")","hot deck",1.78999999997905,5,274.267356397555,"feature selection",TRUE,"gaya","304.069680879508"
"253",2024-02-20,442578,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 354, learning_rate = 0.0184107429953292, depth = 11, random_strength = 0.750737397000194, grow_policy = ""SymmetricTree"")","hot deck",18.320000000007,5,233.258830938047,"feature selection",TRUE,"jamui","304.069680879508"
"254",2024-02-20,442578,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 556, learning_rate = 0.0712706472352147, depth = 10, random_strength = 1.38598888041452, grow_policy = ""Depthwise"")","hot deck",31.2299999999814,5,314.983192838424,"feature selection",TRUE,"nalanda","304.069680879508"
"255",2024-02-20,442578,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 596, learning_rate = 0.0386348271463066, depth = 11, random_strength = 0.705687605077401, grow_policy = ""SymmetricTree"")","hot deck",29.75,5,374.478996586111,"feature selection",TRUE,"vaishali","304.069680879508"
"256",2024-02-20,442580,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 204, learning_rate = 0.023629219350405, depth = 6, random_strength = 1.08400495396927, grow_policy = ""Depthwise"")","hot deck",0.590000000025611,5,286.489037639264,"feature selection",TRUE,"gaya","304.672298997801"
"257",2024-02-20,442580,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 454, learning_rate = 0.0155413169204257, depth = 12, random_strength = 1.46490663150325, grow_policy = ""SymmetricTree"")","hot deck",38.070000000007,5,228.672833221517,"feature selection",TRUE,"jamui","304.672298997801"
"258",2024-02-20,442580,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 141, learning_rate = 0.115658190905815, depth = 11, random_strength = 0.546268445439637, grow_policy = ""Depthwise"")","hot deck",11.75,5,315.304620588673,"feature selection",TRUE,"nalanda","304.672298997801"
"259",2024-02-20,442580,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 682, learning_rate = 0.0658954196912236, depth = 11, random_strength = 1.07240299950354, grow_policy = ""SymmetricTree"")","hot deck",37.5,5,373.908295875327,"feature selection",TRUE,"vaishali","304.672298997801"
"260",2024-02-20,442583,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 519, learning_rate = 0.0508507584966719, depth = 8, random_strength = 0.93752745911479, grow_policy = ""SymmetricTree"")","hot deck",2.00999999995111,5,285.283800485511,"feature selection",TRUE,"gaya","309.417919834212"
"261",2024-02-20,442583,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 332, learning_rate = 0.0534184367884882, depth = 13, random_strength = 0.980344902025536, grow_policy = ""SymmetricTree"")","hot deck",59.6399999999558,5,233.52593413501,"feature selection",TRUE,"jamui","309.417919834212"
"262",2024-02-20,442583,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 640, learning_rate = 0.0595653950190172, depth = 13, random_strength = 1.07684960728511, grow_policy = ""Depthwise"")","hot deck",72.320000000007,5,320.150748216669,"feature selection",TRUE,"nalanda","309.417919834212"
"263",2024-02-20,442583,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 509, learning_rate = 0.0392348631704226, depth = 12, random_strength = 1.35732613503933, grow_policy = ""SymmetricTree"")","hot deck",34.4799999999814,5,381.480891955929,"feature selection",TRUE,"vaishali","309.417919834212"
"264",2024-02-20,442587,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 355, learning_rate = 0.0428153518587351, depth = 8, random_strength = 1.25887721707113, grow_policy = ""Depthwise"")","hot deck",1.86000000004424,5,274.199934010727,"feature selection",TRUE,"gaya","308.041529698666"
"265",2024-02-20,442587,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 197, learning_rate = 0.0278390112123452, depth = 10, random_strength = 1.17994830827229, grow_policy = ""SymmetricTree"")","hot deck",8.73999999999069,5,228.907193115428,"feature selection",TRUE,"jamui","308.041529698666"
"266",2024-02-20,442587,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 485, learning_rate = 0.0985121041897219, depth = 15, random_strength = 1.01951447897591, grow_policy = ""Depthwise"")","hot deck",64.8800000000047,5,326.1820398593,"feature selection",TRUE,"nalanda","308.041529698666"
"267",2024-02-20,442587,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 513, learning_rate = 0.0492363860085607, depth = 10, random_strength = 1.36265452043153, grow_policy = ""SymmetricTree"")","hot deck",16.640000000014,5,379.001811823292,"feature selection",TRUE,"vaishali","308.041529698666"
"268",2024-02-20,442592,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 521, learning_rate = 0.0140189520549029, depth = 6, random_strength = 0.535222554812208, grow_policy = ""Depthwise"")","hot deck",1.26000000000931,5,279.320126163916,"feature selection",TRUE,"gaya","306.294255971095"
"269",2024-02-20,442592,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 638, learning_rate = 0.0277481792401522, depth = 11, random_strength = 0.989319491898641, grow_policy = ""SymmetricTree"")","hot deck",34.5900000000256,5,233.397919801868,"feature selection",TRUE,"jamui","306.294255971095"
"270",2024-02-20,442592,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 540, learning_rate = 0.0703819233039394, depth = 12, random_strength = 1.30807696538977, grow_policy = ""Depthwise"")","hot deck",36.9099999999744,5,322.028038348762,"feature selection",TRUE,"nalanda","306.294255971095"
"271",2024-02-20,442592,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 577, learning_rate = 0.0406263720197603, depth = 10, random_strength = 1.20339136989787, grow_policy = ""SymmetricTree"")","hot deck",17.7799999999697,5,372.0237349838,"feature selection",TRUE,"vaishali","306.294255971095"
"272",2024-02-20,442598,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 393, learning_rate = 0.0499442356498912, depth = 11, random_strength = 0.579738655826077, grow_policy = ""SymmetricTree"")","hot deck",7.14000000001397,5,275.654451556632,"feature selection",TRUE,"gaya","315.973734077555"
"273",2024-02-20,442598,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 111, learning_rate = 0.0106146640051156, depth = 10, random_strength = 1.31282147648744, grow_policy = ""Depthwise"")","hot deck",6.46999999997206,5,243.258083227511,"feature selection",TRUE,"jamui","315.973734077555"
"274",2024-02-20,442598,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 181, learning_rate = 0.0933134201692883, depth = 7, random_strength = 0.672907436499372, grow_policy = ""Depthwise"")","hot deck",5.11000000004424,5,321.040160820403,"feature selection",TRUE,"nalanda","315.973734077555"
"275",2024-02-20,442598,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 681, learning_rate = 0.0363742091413587, depth = 11, random_strength = 1.23925187462009, grow_policy = ""SymmetricTree"")","hot deck",34.4099999999744,5,398.933934819631,"feature selection",TRUE,"vaishali","315.973734077555"
"276",2024-02-20,442605,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 512, learning_rate = 0.0348361883778125, depth = 6, random_strength = 0.706799276871607, grow_policy = ""SymmetricTree"")","hot deck",0.67000000004191,5,274.766216995653,"feature selection",TRUE,"gaya","302.035631775317"
"277",2024-02-20,442605,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 140, learning_rate = 0.0484560526581481, depth = 11, random_strength = 0.968335179146379, grow_policy = ""SymmetricTree"")","hot deck",7.45000000001164,5,228.510034777804,"feature selection",TRUE,"jamui","302.035631775317"
"278",2024-02-20,442605,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 557, learning_rate = 0.0273882709047757, depth = 15, random_strength = 0.542268512304872, grow_policy = ""Depthwise"")","hot deck",124.690000000002,5,321.499102648399,"feature selection",TRUE,"nalanda","302.035631775317"
"279",2024-02-20,442605,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 563, learning_rate = 0.0345501702814363, depth = 10, random_strength = 1.22179013025016, grow_policy = ""SymmetricTree"")","hot deck",21.859999999986,5,364.140166381014,"feature selection",TRUE,"vaishali","302.035631775317"
"280",2024-02-20,442613,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 227, learning_rate = 0.0135836623329669, depth = 6, random_strength = 1.25031363219023, grow_policy = ""SymmetricTree"")","hot deck",0.360000000044238,5,290.907660255475,"feature selection",TRUE,"gaya","309.333832607422"
"281",2024-02-20,442613,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 323, learning_rate = 0.031836788742803, depth = 9, random_strength = 0.843600985361263, grow_policy = ""SymmetricTree"")","hot deck",11.3300000000163,5,233.085505420793,"feature selection",TRUE,"jamui","309.333832607422"
"282",2024-02-20,442613,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 170, learning_rate = 0.121955921375193, depth = 13, random_strength = 1.20590415154584, grow_policy = ""Depthwise"")","hot deck",24.890000000014,5,312.639962324946,"feature selection",TRUE,"nalanda","309.333832607422"
"283",2024-02-20,442613,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 524, learning_rate = 0.0438375352835283, depth = 12, random_strength = 0.622047960292548, grow_policy = ""SymmetricTree"")","hot deck",34.8299999999581,5,386.570260627152,"feature selection",TRUE,"vaishali","309.333832607422"
"284",2024-02-20,442622,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 566, learning_rate = 0.0174435266200453, depth = 11, random_strength = 1.30298531264998, grow_policy = ""SymmetricTree"")","hot deck",14.7000000000116,5,274.639439447823,"feature selection",TRUE,"gaya","311.469095534416"
"285",2024-02-20,442622,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 631, learning_rate = 0.0433112788153812, depth = 12, random_strength = 1.28749185591005, grow_policy = ""Depthwise"")","hot deck",71.6199999999953,5,233.558987676753,"feature selection",TRUE,"jamui","311.469095534416"
"286",2024-02-20,442622,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 198, learning_rate = 0.0773531959671527, depth = 10, random_strength = 0.586365360766649, grow_policy = ""Depthwise"")","hot deck",13.5200000000186,5,317.556037432356,"feature selection",TRUE,"nalanda","311.469095534416"
"287",2024-02-20,442622,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 561, learning_rate = 0.0350247135804966, depth = 11, random_strength = 1.40849997894838, grow_policy = ""SymmetricTree"")","hot deck",25.8499999999767,5,395.404739416217,"feature selection",TRUE,"vaishali","311.469095534416"
"288",2024-02-20,442632,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 530, learning_rate = 0.0160980921471491, depth = 11, random_strength = 0.739647470181808, grow_policy = ""SymmetricTree"")","hot deck",10.4899999999907,5,269.158150921957,"feature selection",TRUE,"gaya","310.712085609024"
"289",2024-02-20,442632,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 237, learning_rate = 0.0171381613030098, depth = 13, random_strength = 1.28250425425358, grow_policy = ""SymmetricTree"")","hot deck",29.5300000000279,5,230.669477985049,"feature selection",TRUE,"jamui","310.712085609024"
"290",2024-02-20,442632,"regr.catboost","list(loss_function = ""RMSE"", logging_level = ""Silent"", thread_count = 6, allow_writing_files = FALSE, save_snapshot = FALSE, iterations = 599, learning_rate = 0.0609548892802559, depth = 8, random_strength = 1.21381653822027, grow_policy = ""Depthwise"")","hot deck",23.0499999999884,5,320.192848929933,"feature selection",TRUE,"nalanda","310.712085609024"
